Fecha,Niveles
03/03/2014,3.5
04/03/2014,3.48
05/03/2014,3.49
06/03/2014,3.49
07/03/2014,3.49
10/03/2014,3.49
11/03/2014,3.49
12/03/2014,3.49
13/03/2014,3.49
14/03/2014,3.51
18/03/2014,3.48
19/03/2014,3.48
20/03/2014,3.49
21/03/2014,3.49
24/03/2014,3.49
25/03/2014,3.48
26/03/2014,3.48
27/03/2014,3.48
28/03/2014,3.49
31/03/2014,3.51
01/04/2014,3.49
02/04/2014,3.49
03/04/2014,3.51
04/04/2014,3.52
07/04/2014,3.52
08/04/2014,3.51
09/04/2014,3.51
10/04/2014,3.51
11/04/2014,3.51
14/04/2014,3.51
15/04/2014,3.52
16/04/2014,3.54
21/04/2014,3.5
22/04/2014,3.5
23/04/2014,3.49
24/04/2014,3.48
25/04/2014,3.48
28/04/2014,3.49
29/04/2014,3.49
30/04/2014,3.51
02/05/2014,3.5
05/05/2014,3.49
06/05/2014,3.49
07/05/2014,3.5
08/05/2014,3.5
09/05/2014,3.5
12/05/2014,3.5
13/05/2014,3.5
14/05/2014,3.5
15/05/2014,3.5
16/05/2014,3.51
19/05/2014,3.5
20/05/2014,3.49
21/05/2014,3.5
22/05/2014,3.5
23/05/2014,3.5
26/05/2014,3.5
27/05/2014,3.5
28/05/2014,3.5
29/05/2014,3.5
30/05/2014,3.51
02/06/2014,3.5
03/06/2014,3.51
04/06/2014,3.51
05/06/2014,3.51
06/06/2014,3.01
09/06/2014,3.01
10/06/2014,3.01
11/06/2014,3.02
12/06/2014,3.03
13/06/2014,3.06
16/06/2014,3.04
17/06/2014,3.05
18/06/2014,3.05
19/06/2014,3.04
20/06/2014,3.02
23/06/2014,3
24/06/2014,3
25/06/2014,2.99
26/06/2014,3
27/06/2014,3
30/06/2014,3.01
01/07/2014,3.01
02/07/2014,3.01
03/07/2014,3
04/07/2014,3
07/07/2014,3
08/07/2014,3
09/07/2014,2.99
10/07/2014,2.99
11/07/2014,2.99
14/07/2014,2.99
15/07/2014,2.99
16/07/2014,2.99
17/07/2014,3
18/07/2014,2.99
21/07/2014,3
22/07/2014,3
23/07/2014,3
24/07/2014,3
25/07/2014,3
28/07/2014,3
29/07/2014,3
30/07/2014,3
31/07/2014,3.01
01/08/2014,3
04/08/2014,2.99
05/08/2014,3.01
06/08/2014,3.02
07/08/2014,3.03
08/08/2014,3.01
11/08/2014,3.01
12/08/2014,3.01
13/08/2014,3.01
14/08/2014,3.01
15/08/2014,3.01
18/08/2014,3.01
19/08/2014,3.01
20/08/2014,3.02
21/08/2014,3.02
22/08/2014,3.02
25/08/2014,3.02
26/08/2014,3.02
27/08/2014,3
28/08/2014,3
29/08/2014,3.01
01/09/2014,3.01
02/09/2014,3.01
03/09/2014,3.01
04/09/2014,3
05/09/2014,3.01
08/09/2014,3.01
09/09/2014,3
10/09/2014,3
11/09/2014,3
12/09/2014,3
15/09/2014,3
17/09/2014,3
18/09/2014,2.99
19/09/2014,3.02
22/09/2014,2.99
23/09/2014,2.98
24/09/2014,2.97
25/09/2014,2.98
26/09/2014,2.97
29/09/2014,2.96
30/09/2014,3
01/10/2014,2.99
02/10/2014,3
03/10/2014,3.01
06/10/2014,3
07/10/2014,3
08/10/2014,3
09/10/2014,3.01
10/10/2014,3
13/10/2014,3
14/10/2014,3
15/10/2014,3.01
16/10/2014,3.01
17/10/2014,3.01
20/10/2014,3.03
21/10/2014,3.01
22/10/2014,3.01
23/10/2014,3
24/10/2014,3
27/10/2014,3.01
28/10/2014,3.03
29/10/2014,3.01
30/10/2014,3.02
31/10/2014,3.02
03/11/2014,3.02
04/11/2014,3.05
05/11/2014,3.02
06/11/2014,3.01
07/11/2014,3.02
10/11/2014,3.01
11/11/2014,3.02
12/11/2014,3.03
13/11/2014,3.03
14/11/2014,3.04
18/11/2014,3.04
19/11/2014,3.04
20/11/2014,3.04
21/11/2014,3.02
24/11/2014,3.02
25/11/2014,3.01
26/11/2014,3.01
27/11/2014,3.02
28/11/2014,3.02
01/12/2014,3.01
02/12/2014,3.02
03/12/2014,3.01
04/12/2014,3.02
05/12/2014,3.02
08/12/2014,3.01
09/12/2014,3.02
10/12/2014,3.02
11/12/2014,3.03
15/12/2014,3.04
16/12/2014,3.04
17/12/2014,3.05
18/12/2014,3.05
19/12/2014,3.06
22/12/2014,3.06
23/12/2014,3.07
24/12/2014,3.09
26/12/2014,3.09
29/12/2014,3.09
30/12/2014,3.08
31/12/2014,3.12
02/01/2015,3.11
05/01/2015,3.08
06/01/2015,3.03
07/01/2015,3.01
08/01/2015,3
09/01/2015,3
12/01/2015,3
13/01/2015,2.99
14/01/2015,3
15/01/2015,3
16/01/2015,3.01
19/01/2015,3.01
20/01/2015,3
21/01/2015,3.01
22/01/2015,3
23/01/2015,2.99
26/01/2015,3
27/01/2015,3
28/01/2015,3.01
29/01/2015,3.01
30/01/2015,3.03
03/02/2015,3.01
04/02/2015,3.04
05/02/2015,3.02
06/02/2015,3.03
09/02/2015,3.02
10/02/2015,3.02
11/02/2015,3.03
12/02/2015,3.04
13/02/2015,3.04
16/02/2015,3.05
17/02/2015,3.03
18/02/2015,3.04
19/02/2015,3.04
20/02/2015,3.03
23/02/2015,3.01
24/02/2015,3.01
25/02/2015,3.01
26/02/2015,3.01
27/02/2015,3.05
02/03/2015,3.02
03/03/2015,3.07
04/03/2015,3.03
05/03/2015,3.04
06/03/2015,3.04
09/03/2015,3.02
10/03/2015,3.04
11/03/2015,3.07
12/03/2015,3.04
13/03/2015,3.07
17/03/2015,3.08
18/03/2015,3.07
19/03/2015,3.06
20/03/2015,3.02
23/03/2015,3.03
24/03/2015,3.06
25/03/2015,3.03
26/03/2015,3.04
27/03/2015,3.03
30/03/2015,3.07
31/03/2015,3.06
01/04/2015,3.08
06/04/2015,3.06
07/04/2015,3.03
08/04/2015,3.04
09/04/2015,3.05
10/04/2015,3.03
13/04/2015,3.03
14/04/2015,3.03
15/04/2015,3.03
16/04/2015,3.03
17/04/2015,3.03
20/04/2015,3.03
21/04/2015,3.02
22/04/2015,3.02
23/04/2015,2.98
24/04/2015,2.97
27/04/2015,2.97
28/04/2015,2.97
29/04/2015,2.97
30/04/2015,3.02
04/05/2015,2.99
05/05/2015,3.03
06/05/2015,2.99
07/05/2015,2.99
08/05/2015,2.98
11/05/2015,2.98
12/05/2015,2.99
13/05/2015,3
14/05/2015,3
15/05/2015,3
18/05/2015,3
19/05/2015,3
20/05/2015,3
21/05/2015,2.99
22/05/2015,2.98
25/05/2015,2.99
26/05/2015,2.98
27/05/2015,2.98
28/05/2015,2.99
29/05/2015,3.05
01/06/2015,3
02/06/2015,3.05
03/06/2015,3.04
04/06/2015,3.06
05/06/2015,3.06
08/06/2015,3.07
09/06/2015,3.07
10/06/2015,3.07
11/06/2015,3.02
12/06/2015,3.03
15/06/2015,3.07
16/06/2015,3.1
17/06/2015,3.1
18/06/2015,3.08
19/06/2015,3.11
22/06/2015,3.04
23/06/2015,3.04
24/06/2015,3.05
25/06/2015,3.06
26/06/2015,3.08
29/06/2015,3.1
30/06/2015,3.21
01/07/2015,3.06
02/07/2015,3.03
03/07/2015,3.09
06/07/2015,3.13
07/07/2015,3.09
08/07/2015,3.13
09/07/2015,3.06
10/07/2015,3.03
13/07/2015,3.03
14/07/2015,3.07
15/07/2015,3.05
16/07/2015,3.04
17/07/2015,3.08
20/07/2015,3.06
21/07/2015,3.06
22/07/2015,3.08
23/07/2015,3.03
24/07/2015,3.04
27/07/2015,3.04
28/07/2015,3.06
29/07/2015,3.06
30/07/2015,3.07
31/07/2015,3.14
03/08/2015,3.05
04/08/2015,3.03
05/08/2015,3.03
06/08/2015,3.04
07/08/2015,3.04
10/08/2015,3.08
11/08/2015,3.1
12/08/2015,3.16
13/08/2015,3.04
14/08/2015,3
17/08/2015,3.01
18/08/2015,2.99
19/08/2015,2.99
20/08/2015,2.99
21/08/2015,2.98
24/08/2015,3
25/08/2015,3
26/08/2015,3.01
27/08/2015,3.03
28/08/2015,3.04
31/08/2015,3.08
01/09/2015,3.05
02/09/2015,3.09
03/09/2015,3.13
04/09/2015,3.04
07/09/2015,3
08/09/2015,3.01
09/09/2015,3.01
10/09/2015,3.02
11/09/2015,3.03
14/09/2015,3.04
15/09/2015,3.07
17/09/2015,3.03
18/09/2015,3.01
21/09/2015,3.01
22/09/2015,3.01
23/09/2015,3.01
24/09/2015,3.02
25/09/2015,3.01
28/09/2015,3.02
29/09/2015,3.02
30/09/2015,3.05
01/10/2015,3.01
02/10/2015,3.05
05/10/2015,3.02
06/10/2015,3.02
07/10/2015,3.02
08/10/2015,3.01
09/10/2015,2.98
12/10/2015,2.98
13/10/2015,2.98
14/10/2015,3.01
15/10/2015,3.01
16/10/2015,3.01
19/10/2015,3.01
20/10/2015,3.01
21/10/2015,3.04
22/10/2015,3.01
23/10/2015,3.01
26/10/2015,3
27/10/2015,3.03
28/10/2015,3.05
29/10/2015,3.07
30/10/2015,3.15
03/11/2015,3.05
04/11/2015,3.03
05/11/2015,3.11
06/11/2015,3.07
09/11/2015,3.05
10/11/2015,3.06
11/11/2015,3.11
12/11/2015,3.11
13/11/2015,3.04
17/11/2015,3.03
18/11/2015,3.04
19/11/2015,3.03
20/11/2015,3.02
23/11/2015,3.02
24/11/2015,3.01
25/11/2015,3.01
26/11/2015,3.01
27/11/2015,3.01
30/11/2015,3.1
01/12/2015,3.04
02/12/2015,3.11
03/12/2015,3.08
04/12/2015,3.08
07/12/2015,3.1
08/12/2015,3.3
09/12/2015,3.14
10/12/2015,3.05
11/12/2015,3
14/12/2015,2.99
15/12/2015,3.03
16/12/2015,3.29
17/12/2015,3.48
18/12/2015,3.29
21/12/2015,3.31
22/12/2015,3.31
23/12/2015,3.36
24/12/2015,3.43
28/12/2015,3.33
29/12/2015,3.26
30/12/2015,3.27
31/12/2015,3.37
04/01/2016,3.28
05/01/2016,3.33
06/01/2016,3.31
07/01/2016,3.28
08/01/2016,3.26
11/01/2016,3.23
12/01/2016,3.23
13/01/2016,3.24
14/01/2016,3.23
15/01/2016,3.22
18/01/2016,3.23
19/01/2016,3.25
20/01/2016,3.33
21/01/2016,3.27
22/01/2016,3.25
25/01/2016,3.25
26/01/2016,3.27
27/01/2016,3.3
28/01/2016,3.24
29/01/2016,3.34
02/02/2016,3.27
03/02/2016,3.26
04/02/2016,3.25
05/02/2016,3.26
08/02/2016,3.25
09/02/2016,3.25
10/02/2016,3.25
11/02/2016,3.26
12/02/2016,3.27
15/02/2016,3.26
16/02/2016,3.25
17/02/2016,3.25
18/02/2016,3.79
19/02/2016,3.8
22/02/2016,3.82
23/02/2016,3.78
24/02/2016,3.76
25/02/2016,3.77
26/02/2016,3.8
29/02/2016,3.92
01/03/2016,3.8
02/03/2016,3.84
03/03/2016,3.79
04/03/2016,3.77
07/03/2016,3.76
08/03/2016,3.75
09/03/2016,3.74
10/03/2016,3.74
11/03/2016,3.75
14/03/2016,3.75
15/03/2016,3.75
16/03/2016,3.76
17/03/2016,3.79
18/03/2016,3.8
22/03/2016,3.82
23/03/2016,3.78
28/03/2016,3.75
29/03/2016,3.74
30/03/2016,3.73
31/03/2016,3.79
01/04/2016,3.73
04/04/2016,3.74
05/04/2016,3.7
06/04/2016,3.61
07/04/2016,3.62
08/04/2016,3.64
11/04/2016,3.72
12/04/2016,3.74
13/04/2016,3.74
14/04/2016,3.73
15/04/2016,3.72
18/04/2016,3.73
19/04/2016,3.73
20/04/2016,3.75
21/04/2016,3.71
22/04/2016,3.72
25/04/2016,3.75
26/04/2016,3.81
27/04/2016,3.83
28/04/2016,3.8
29/04/2016,3.94
02/05/2016,3.81
03/05/2016,3.84
04/05/2016,3.81
05/05/2016,3.76
06/05/2016,3.74
09/05/2016,3.69
10/05/2016,3.76
11/05/2016,3.79
12/05/2016,3.8
13/05/2016,3.81
16/05/2016,3.8
17/05/2016,3.8
18/05/2016,3.77
19/05/2016,3.77
20/05/2016,3.77
23/05/2016,3.72
24/05/2016,3.66
25/05/2016,3.69
26/05/2016,3.72
27/05/2016,3.78
30/05/2016,3.81
31/05/2016,3.93
01/06/2016,3.8
02/06/2016,3.91
03/06/2016,4.02
06/06/2016,3.81
07/06/2016,3.76
08/06/2016,3.76
09/06/2016,3.74
10/06/2016,3.79
13/06/2016,3.79
14/06/2016,3.81
15/06/2016,3.81
16/06/2016,3.77
17/06/2016,3.72
20/06/2016,3.75
21/06/2016,3.76
22/06/2016,3.76
23/06/2016,3.76
24/06/2016,3.8
27/06/2016,3.81
28/06/2016,3.78
29/06/2016,3.79
30/06/2016,3.93
01/07/2016,4.25
04/07/2016,4.24
05/07/2016,4.23
06/07/2016,4.23
07/07/2016,4.23
08/07/2016,4.24
11/07/2016,4.24
12/07/2016,4.24
13/07/2016,4.24
14/07/2016,4.24
15/07/2016,4.23
18/07/2016,4.23
19/07/2016,4.23
20/07/2016,4.23
21/07/2016,4.23
22/07/2016,4.23
25/07/2016,4.24
26/07/2016,4.24
27/07/2016,4.24
28/07/2016,4.26
29/07/2016,4.34
01/08/2016,4.3
02/08/2016,4.29
03/08/2016,4.26
04/08/2016,4.26
05/08/2016,4.27
08/08/2016,4.27
09/08/2016,4.27
10/08/2016,4.28
11/08/2016,4.27
12/08/2016,4.26
15/08/2016,4.27
16/08/2016,4.27
17/08/2016,4.26
18/08/2016,4.25
19/08/2016,4.26
22/08/2016,4.25
23/08/2016,4.24
24/08/2016,4.27
25/08/2016,4.26
26/08/2016,4.25
29/08/2016,4.25
30/08/2016,4.26
31/08/2016,4.31
01/09/2016,4.27
02/09/2016,4.28
05/09/2016,4.27
06/09/2016,4.28
07/09/2016,4.28
08/09/2016,4.29
09/09/2016,4.28
12/09/2016,4.28
13/09/2016,4.27
14/09/2016,4.28
15/09/2016,4.35
19/09/2016,4.28
20/09/2016,4.25
21/09/2016,4.24
22/09/2016,4.24
23/09/2016,4.22
26/09/2016,4.23
27/09/2016,4.23
28/09/2016,4.23
29/09/2016,4.33
30/09/2016,4.89
03/10/2016,4.76
04/10/2016,4.75
05/10/2016,4.75
06/10/2016,4.72
07/10/2016,4.74
10/10/2016,4.74
11/10/2016,4.74
12/10/2016,4.75
13/10/2016,4.74
14/10/2016,4.74
17/10/2016,4.74
18/10/2016,4.74
19/10/2016,4.76
20/10/2016,4.74
21/10/2016,4.74
24/10/2016,4.74
25/10/2016,4.74
26/10/2016,4.74
27/10/2016,4.74
28/10/2016,4.74
31/10/2016,4.81
01/11/2016,4.76
03/11/2016,4.77
04/11/2016,4.79
07/11/2016,4.76
08/11/2016,4.87
09/11/2016,4.86
10/11/2016,4.73
11/11/2016,4.76
14/11/2016,4.76
15/11/2016,4.75
16/11/2016,4.75
17/11/2016,5.08
18/11/2016,5.26
22/11/2016,5.26
23/11/2016,5.19
24/11/2016,5.24
25/11/2016,5.25
28/11/2016,5.25
29/11/2016,5.26
30/11/2016,5.3
01/12/2016,5.25
02/12/2016,5.26
05/12/2016,5.25
06/12/2016,5.26
07/12/2016,5.25
08/12/2016,5.26
09/12/2016,5.26
13/12/2016,5.28
14/12/2016,5.4
15/12/2016,5.81
16/12/2016,5.81
19/12/2016,5.79
20/12/2016,5.79
21/12/2016,5.79
22/12/2016,5.78
23/12/2016,5.75
26/12/2016,5.78
27/12/2016,5.78
28/12/2016,5.78
29/12/2016,5.79
30/12/2016,5.78
02/01/2017,5.76
03/01/2017,5.77
04/01/2017,5.76
05/01/2017,5.76
06/01/2017,5.76
09/01/2017,5.75
10/01/2017,5.75
11/01/2017,5.75
12/01/2017,5.76
13/01/2017,5.8
16/01/2017,5.78
17/01/2017,5.76
18/01/2017,5.75
19/01/2017,5.77
20/01/2017,5.77
23/01/2017,5.77
24/01/2017,5.77
25/01/2017,5.77
26/01/2017,5.77
27/01/2017,5.75
30/01/2017,5.75
31/01/2017,5.82
01/02/2017,5.77
02/02/2017,5.8
03/02/2017,5.79
07/02/2017,5.77
08/02/2017,5.79
09/02/2017,6.14
10/02/2017,6.27
13/02/2017,6.27
14/02/2017,6.27
15/02/2017,6.26
16/02/2017,6.2
17/02/2017,6.2
20/02/2017,6.22
21/02/2017,6.25
22/02/2017,6.26
23/02/2017,6.26
24/02/2017,6.26
27/02/2017,6.27
28/02/2017,6.28
01/03/2017,6.29
02/03/2017,6.28
03/03/2017,6.28
06/03/2017,6.27
07/03/2017,6.27
08/03/2017,6.28
09/03/2017,6.28
10/03/2017,6.3
13/03/2017,6.3
14/03/2017,6.35
15/03/2017,6.45
16/03/2017,6.3
17/03/2017,6.26
21/03/2017,6.19
22/03/2017,6.26
23/03/2017,6.21
24/03/2017,6.1
27/03/2017,6.21
28/03/2017,6.24
29/03/2017,6.25
30/03/2017,6.46
31/03/2017,6.59
03/04/2017,6.61
04/04/2017,6.66
05/04/2017,6.63
06/04/2017,6.42
07/04/2017,6.44
10/04/2017,6.5
11/04/2017,6.57
12/04/2017,6.57
17/04/2017,6.44
18/04/2017,6.42
19/04/2017,6.5
20/04/2017,6.5
21/04/2017,6.58
24/04/2017,6.62
25/04/2017,6.69
26/04/2017,6.51
27/04/2017,6.48
28/04/2017,6.67
02/05/2017,6.66
03/05/2017,6.5
04/05/2017,6.47
05/05/2017,6.47
08/05/2017,6.47
09/05/2017,6.53
10/05/2017,6.52
11/05/2017,6.53
12/05/2017,6.53
15/05/2017,6.53
16/05/2017,6.5
17/05/2017,6.48
18/05/2017,6.52
19/05/2017,6.76
22/05/2017,6.71
23/05/2017,6.64
24/05/2017,6.78
25/05/2017,6.8
26/05/2017,6.76
29/05/2017,6.79
30/05/2017,6.77
31/05/2017,6.84
01/06/2017,6.81
02/06/2017,6.77
05/06/2017,6.8
06/06/2017,6.79
07/06/2017,6.75
08/06/2017,6.73
09/06/2017,6.74
12/06/2017,6.74
13/06/2017,6.75
14/06/2017,6.75
15/06/2017,6.83
16/06/2017,6.86
19/06/2017,6.74
20/06/2017,6.71
21/06/2017,6.73
22/06/2017,6.91
23/06/2017,6.98
26/06/2017,6.98
27/06/2017,6.95
28/06/2017,6.95
29/06/2017,6.98
30/06/2017,7.11
03/07/2017,7.07
04/07/2017,7.12
05/07/2017,6.99
06/07/2017,7.02
07/07/2017,7.02
10/07/2017,7.02
11/07/2017,7.05
12/07/2017,7.06
13/07/2017,7.09
14/07/2017,7.07
17/07/2017,7.02
18/07/2017,7.03
19/07/2017,7.07
20/07/2017,7.05
21/07/2017,7.03
24/07/2017,7.01
25/07/2017,7.02
26/07/2017,7.03
27/07/2017,7.07
28/07/2017,7.06
31/07/2017,7.08
01/08/2017,7.08
02/08/2017,7.07
03/08/2017,7.02
04/08/2017,7.03
07/08/2017,7.03
08/08/2017,7.03
09/08/2017,7
10/08/2017,7.01
11/08/2017,7.01
14/08/2017,7.02
15/08/2017,7.05
16/08/2017,7.06
17/08/2017,7.02
18/08/2017,7.06
21/08/2017,7.06
22/08/2017,7.03
23/08/2017,7.04
24/08/2017,7.02
25/08/2017,7.01
28/08/2017,7.02
29/08/2017,6.99
30/08/2017,6.99
31/08/2017,7.08
01/09/2017,7.06
04/09/2017,7.05
05/09/2017,7.02
06/09/2017,7.02
07/09/2017,7.03
08/09/2017,7.02
11/09/2017,7.04
12/09/2017,7.09
13/09/2017,7.02
14/09/2017,7.09
15/09/2017,7
18/09/2017,7.01
19/09/2017,7.11
20/09/2017,7
21/09/2017,7.08
22/09/2017,6.99
25/09/2017,6.99
26/09/2017,6.94
27/09/2017,6.98
28/09/2017,7
29/09/2017,7.06
02/10/2017,7.06
03/10/2017,7.03
04/10/2017,7.02
05/10/2017,7.02
06/10/2017,7.09
09/10/2017,7.03
10/10/2017,7.02
11/10/2017,7.08
12/10/2017,7.08
13/10/2017,7.01
16/10/2017,7.02
17/10/2017,7.02
18/10/2017,7.01
19/10/2017,7.04
20/10/2017,7
23/10/2017,7
24/10/2017,7.04
25/10/2017,6.99
26/10/2017,7
27/10/2017,7
30/10/2017,6.96
31/10/2017,7.02
01/11/2017,7.02
03/11/2017,7.1
06/11/2017,7.01
07/11/2017,7
08/11/2017,7.01
09/11/2017,7.01
10/11/2017,7.01
13/11/2017,7.01
14/11/2017,7.02
15/11/2017,7.01
16/11/2017,7.01
17/11/2017,7
21/11/2017,7.01
22/11/2017,7.02
23/11/2017,6.99
24/11/2017,7
27/11/2017,7.02
28/11/2017,7.05
29/11/2017,7
30/11/2017,7.06
01/12/2017,7.1
04/12/2017,7.03
05/12/2017,7.04
06/12/2017,7.04
07/12/2017,7.07
08/12/2017,7.05
11/12/2017,7.08
13/12/2017,7.17
14/12/2017,7.33
15/12/2017,7.3
18/12/2017,7.31
19/12/2017,7.3
20/12/2017,7.3
21/12/2017,7.3
22/12/2017,7.31
26/12/2017,7.29
27/12/2017,7.3
28/12/2017,7.35
29/12/2017,7.38
02/01/2018,7.31
03/01/2018,7.36
04/01/2018,7.3
05/01/2018,7.26
08/01/2018,7.26
09/01/2018,7.26
10/01/2018,7.26
11/01/2018,7.27
12/01/2018,7.28
15/01/2018,7.28
16/01/2018,7.28
17/01/2018,7.27
18/01/2018,7.31
19/01/2018,7.39
22/01/2018,7.26
23/01/2018,7.26
24/01/2018,7.28
25/01/2018,7.28
26/01/2018,7.29
29/01/2018,7.27
30/01/2018,7.27
31/01/2018,7.4
01/02/2018,7.35
02/02/2018,7.37
06/02/2018,7.28
07/02/2018,7.27
08/02/2018,7.41
09/02/2018,7.45
12/02/2018,7.53
13/02/2018,7.53
14/02/2018,7.54
15/02/2018,7.56
16/02/2018,7.57
19/02/2018,7.54
20/02/2018,7.51
21/02/2018,7.53
22/02/2018,7.58
23/02/2018,7.52
26/02/2018,7.54
27/02/2018,7.54
28/02/2018,7.62
01/03/2018,7.61
02/03/2018,7.58
05/03/2018,7.54
06/03/2018,7.59
07/03/2018,7.62
08/03/2018,7.57
09/03/2018,7.51
12/03/2018,7.51
13/03/2018,7.57
14/03/2018,7.56
15/03/2018,7.57
16/03/2018,7.56
20/03/2018,7.52
21/03/2018,7.52
22/03/2018,7.59
23/03/2018,7.53
26/03/2018,7.53
27/03/2018,7.55
28/03/2018,7.65
02/04/2018,7.55
03/04/2018,7.6
04/04/2018,7.53
05/04/2018,7.54
06/04/2018,7.53
09/04/2018,7.53
10/04/2018,7.51
11/04/2018,7.53
12/04/2018,7.65
13/04/2018,7.53
16/04/2018,7.52
17/04/2018,7.5
18/04/2018,7.52
19/04/2018,7.51
20/04/2018,7.51
23/04/2018,7.5
24/04/2018,7.5
25/04/2018,7.49
26/04/2018,7.52
27/04/2018,7.53
30/04/2018,7.57
02/05/2018,7.59
03/05/2018,7.56
04/05/2018,7.5
07/05/2018,7.5
08/05/2018,7.5
09/05/2018,7.5
10/05/2018,7.5
11/05/2018,7.57
14/05/2018,7.59
15/05/2018,7.59
16/05/2018,7.55
17/05/2018,7.65
18/05/2018,7.52
21/05/2018,7.53
22/05/2018,7.53
23/05/2018,7.54
24/05/2018,7.59
25/05/2018,7.58
28/05/2018,7.62
29/05/2018,7.56
30/05/2018,7.57
31/05/2018,7.67
01/06/2018,7.59
04/06/2018,7.57
05/06/2018,7.57
06/06/2018,7.62
07/06/2018,7.55
08/06/2018,7.54
11/06/2018,7.55
12/06/2018,7.57
13/06/2018,7.56
14/06/2018,7.57
15/06/2018,7.51
18/06/2018,7.53
19/06/2018,7.53
20/06/2018,7.53
21/06/2018,7.71
22/06/2018,7.75
25/06/2018,7.75
26/06/2018,7.76
27/06/2018,7.77
28/06/2018,7.79
29/06/2018,7.9
02/07/2018,7.77
03/07/2018,7.8
04/07/2018,7.87
05/07/2018,7.84
06/07/2018,7.79
09/07/2018,7.76
10/07/2018,7.78
11/07/2018,7.77
12/07/2018,7.77
13/07/2018,7.76
16/07/2018,7.76
17/07/2018,7.75
18/07/2018,7.75
19/07/2018,7.77
20/07/2018,7.75
23/07/2018,7.76
24/07/2018,7.76
25/07/2018,7.77
26/07/2018,7.81
27/07/2018,7.89
30/07/2018,7.89
31/07/2018,7.9
01/08/2018,7.82
02/08/2018,7.87
03/08/2018,7.78
06/08/2018,7.8
07/08/2018,7.79
08/08/2018,7.79
09/08/2018,7.82
10/08/2018,7.82
13/08/2018,7.82
14/08/2018,7.8
15/08/2018,7.79
16/08/2018,7.79
17/08/2018,7.78
20/08/2018,7.77
21/08/2018,7.78
22/08/2018,7.75
23/08/2018,7.75
24/08/2018,7.75
27/08/2018,7.78
28/08/2018,7.82
29/08/2018,7.78
30/08/2018,7.75
31/08/2018,7.83
03/09/2018,7.77
04/09/2018,7.78
05/09/2018,7.78
06/09/2018,7.77
07/09/2018,7.77
10/09/2018,7.77
11/09/2018,7.82
12/09/2018,7.81
13/09/2018,7.78
14/09/2018,7.77
17/09/2018,7.75
18/09/2018,7.75
19/09/2018,7.75
20/09/2018,7.75
21/09/2018,7.75
24/09/2018,7.77
25/09/2018,7.79
26/09/2018,7.81
27/09/2018,7.85
28/09/2018,8.02
01/10/2018,7.82
02/10/2018,7.87
03/10/2018,7.87
04/10/2018,7.99
05/10/2018,7.81
08/10/2018,7.85
09/10/2018,7.85
10/10/2018,7.78
11/10/2018,7.78
12/10/2018,7.81
15/10/2018,7.86
16/10/2018,7.85
17/10/2018,7.78
18/10/2018,7.76
19/10/2018,7.78
22/10/2018,7.77
23/10/2018,7.77
24/10/2018,7.77
25/10/2018,7.77
26/10/2018,7.76
29/10/2018,7.78
30/10/2018,7.78
31/10/2018,7.88
01/11/2018,7.86
05/11/2018,7.82
06/11/2018,7.84
07/11/2018,7.8
08/11/2018,7.78
09/11/2018,7.77
12/11/2018,7.78
13/11/2018,7.79
14/11/2018,7.78
15/11/2018,8.06
16/11/2018,8.06
20/11/2018,8.03
21/11/2018,8.01
22/11/2018,8.01
23/11/2018,8
26/11/2018,7.99
27/11/2018,8.01
28/11/2018,8.02
29/11/2018,8.03
30/11/2018,8.12
03/12/2018,8.06
04/12/2018,8.12
05/12/2018,8.15
06/12/2018,8.12
07/12/2018,8.09
10/12/2018,8.16
11/12/2018,8.15
13/12/2018,8.06
14/12/2018,7.98
17/12/2018,8.01
18/12/2018,8.01
19/12/2018,8.03
20/12/2018,8.3
21/12/2018,8.32
24/12/2018,8.37
26/12/2018,8.39
27/12/2018,8.48
28/12/2018,8.35
31/12/2018,8.3
02/01/2019,8.32
03/01/2019,8.3
04/01/2019,8.26
07/01/2019,8.28
08/01/2019,8.28
09/01/2019,8.26
10/01/2019,8.26
11/01/2019,8.29
14/01/2019,8.29
15/01/2019,8.32
16/01/2019,8.29
17/01/2019,8.25
18/01/2019,8.26
21/01/2019,8.31
22/01/2019,8.27
23/01/2019,8.24
24/01/2019,8.24
25/01/2019,8.25
28/01/2019,8.25
29/01/2019,8.28
30/01/2019,8.26
31/01/2019,8.35
01/02/2019,8.3
05/02/2019,8.28
06/02/2019,8.32
07/02/2019,8.29
08/02/2019,8.27
11/02/2019,8.28
12/02/2019,8.29
13/02/2019,8.28
14/02/2019,8.29
15/02/2019,8.29
18/02/2019,8.28
19/02/2019,8.28
20/02/2019,8.27
21/02/2019,8.27
22/02/2019,8.27
25/02/2019,8.28
26/02/2019,8.28
27/02/2019,8.27
28/02/2019,8.36
01/03/2019,8.28
04/03/2019,8.28
05/03/2019,8.28
06/03/2019,8.28
07/03/2019,8.28
08/03/2019,8.27
11/03/2019,8.27
12/03/2019,8.27
13/03/2019,8.27
14/03/2019,8.27
15/03/2019,8.3
19/03/2019,8.26
20/03/2019,8.27
21/03/2019,8.27
22/03/2019,8.27
25/03/2019,8.28
26/03/2019,8.27
27/03/2019,8.28
28/03/2019,8.29
29/03/2019,8.3
01/04/2019,8.3
02/04/2019,8.31
03/04/2019,8.29
04/04/2019,8.28
05/04/2019,8.28
08/04/2019,8.28
09/04/2019,8.3
10/04/2019,8.29
